Timestamp,Uploaded Image Path,Vision Model Used,Keyword Model Used,Image Analysis,Main Entity,Confidence,Reason,Final Open Library Search Query,Open Library Search URL,Title,Author,First Publish Year,Edition Count,Languages,First ISBN,Open Library Work ID,Message,Error,Image Encoding Time (seconds),Vision API Time (seconds),Keyword API Time (seconds),Open Library API Time (seconds),Other Processing / Network Delay (seconds),Total Processing Time (seconds)
25-04-2026 16:45,/tmp/gradio/2309e5ed9cfde0de2cadb5ddb23d9755b951fdfecb8c5aac33c237e07209c815/dancekuchipudi.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Bharatanatyam
Confidence: High
Reason: The image shows a classical Indian dance pose and costume strongly associated with Bharatanatyam.",Bharatanatyam,High,The image shows a classical Indian dance pose and costume strongly associated with Bharatanatyam.,Bharatanatyam,https://openlibrary.org/search.json?q=Bharatanatyam,Bharatanatyam,Devesh Soneji,2010,1,eng,'0198065396,/works/OL15634451W,,,0.0001,1.244,0.9004,0.2689,0.001,2.4144
25-04-2026 16:45,/tmp/gradio/2309e5ed9cfde0de2cadb5ddb23d9755b951fdfecb8c5aac33c237e07209c815/dancekuchipudi.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Bharatanatyam
Confidence: High
Reason: The image shows a classical Indian dance pose and costume strongly associated with Bharatanatyam.",Bharatanatyam,High,The image shows a classical Indian dance pose and costume strongly associated with Bharatanatyam.,Bharatanatyam,https://openlibrary.org/search.json?q=Bharatanatyam,Bharatanatyam,Devesh Soneji,2010,1,eng,'9780198065395,/works/OL18730487W,,,0.0001,1.244,0.9004,0.2689,0.001,2.4144
25-04-2026 15:57,/tmp/gradio/b75d6a56bbd45e4e8eafab164db408b85369123d06e38fd7da47f59e79181f82/danceraasleelamanipur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakaḷi,G. Krishna Pillai,1956,1,mal,N/A,/works/OL6895701W,,,0.0002,1.0389,0.5358,0.4224,0.0009,1.9982
25-04-2026 15:57,/tmp/gradio/b75d6a56bbd45e4e8eafab164db408b85369123d06e38fd7da47f59e79181f82/danceraasleelamanipur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakaḷi,V. K. N.,1969,1,mal,N/A,/works/OL11139606W,,,0.0002,1.0389,0.5358,0.4224,0.0009,1.9982
25-04-2026 15:57,/tmp/gradio/b75d6a56bbd45e4e8eafab164db408b85369123d06e38fd7da47f59e79181f82/danceraasleelamanipur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakali,Ramchandra Dev,1990,1,hin,N/A,/works/OL12433916W,,,0.0002,1.0389,0.5358,0.4224,0.0009,1.9982
25-04-2026 15:57,/tmp/gradio/b75d6a56bbd45e4e8eafab164db408b85369123d06e38fd7da47f59e79181f82/danceraasleelamanipur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakaḷi āsvādanaṃ,Unknown,2008,1,mal,N/A,/works/OL18597925W,,,0.0002,1.0389,0.5358,0.4224,0.0009,1.9982
25-04-2026 15:57,/tmp/gradio/b75d6a56bbd45e4e8eafab164db408b85369123d06e38fd7da47f59e79181f82/danceraasleelamanipur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakaḷi,Vi. Ke. En.,1969,1,mal,N/A,/works/OL320917W,,,0.0002,1.0389,0.5358,0.4224,0.0009,1.9982
25-04-2026 15:58,/tmp/gradio/57a6ed0f9a39d3ad1f7c68b26a1d6f25cd6a8068c0f0236bece3cb58ee32deb5/dholavira.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Ancient stone ruins
Confidence: Medium
Reason: The image shows the remains of a stone-built archaeological structure with walls and steps.",Ancient stone ruins,Medium,The image shows the remains of a stone-built archaeological structure with walls and steps.,Ancient stone ruins,https://openlibrary.org/search.json?q=Ancient+stone+ruins,Братья Карамазовы,Фёдор Михайлович Достоевский,1880,312,"gre, fin, jpn, swe, dan",'5050028043,/works/OL10432709W,,,0.0001,1.1633,0.8314,0.5664,0.0012,2.5624
25-04-2026 15:58,/tmp/gradio/57a6ed0f9a39d3ad1f7c68b26a1d6f25cd6a8068c0f0236bece3cb58ee32deb5/dholavira.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Ancient stone ruins
Confidence: Medium
Reason: The image shows the remains of a stone-built archaeological structure with walls and steps.",Ancient stone ruins,Medium,The image shows the remains of a stone-built archaeological structure with walls and steps.,Ancient stone ruins,https://openlibrary.org/search.json?q=Ancient+stone+ruins,The Art of War,"孙武, Stephen F. Kaufman, Lionel Giles, Onésimo Colavidas",1900,1542,"chi, eng, cmn, ger, hin",'1495463311,/works/OL244537W,,,0.0001,1.1633,0.8314,0.5664,0.0012,2.5624
25-04-2026 15:58,/tmp/gradio/57a6ed0f9a39d3ad1f7c68b26a1d6f25cd6a8068c0f0236bece3cb58ee32deb5/dholavira.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Ancient stone ruins
Confidence: Medium
Reason: The image shows the remains of a stone-built archaeological structure with walls and steps.",Ancient stone ruins,Medium,The image shows the remains of a stone-built archaeological structure with walls and steps.,Ancient stone ruins,https://openlibrary.org/search.json?q=Ancient+stone+ruins,The Prince,Niccolò Machiavelli,1515,1407,"tam, chi, rus, jpn, swe",'9781648337192,/works/OL1089297W,,,0.0001,1.1633,0.8314,0.5664,0.0012,2.5624
25-04-2026 15:58,/tmp/gradio/57a6ed0f9a39d3ad1f7c68b26a1d6f25cd6a8068c0f0236bece3cb58ee32deb5/dholavira.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Ancient stone ruins
Confidence: Medium
Reason: The image shows the remains of a stone-built archaeological structure with walls and steps.",Ancient stone ruins,Medium,The image shows the remains of a stone-built archaeological structure with walls and steps.,Ancient stone ruins,https://openlibrary.org/search.json?q=Ancient+stone+ruins,Warlock,Wilbur Smith,2001,13,eng,'9781587884955,/works/OL8108351W,,,0.0001,1.1633,0.8314,0.5664,0.0012,2.5624
25-04-2026 15:58,/tmp/gradio/57a6ed0f9a39d3ad1f7c68b26a1d6f25cd6a8068c0f0236bece3cb58ee32deb5/dholavira.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Ancient stone ruins
Confidence: Medium
Reason: The image shows the remains of a stone-built archaeological structure with walls and steps.",Ancient stone ruins,Medium,The image shows the remains of a stone-built archaeological structure with walls and steps.,Ancient stone ruins,https://openlibrary.org/search.json?q=Ancient+stone+ruins,Ancient Gods,Jim Willis,2017,1,eng,'1578596149,/works/OL19712665W,,,0.0001,1.1633,0.8314,0.5664,0.0012,2.5624
25-04-2026 15:59,/tmp/gradio/511daabe8b7bdc74953d9b8fdec41b30e453bd14fc028027921ec713f59dce8a/dinosaur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Brachiosaurus
Confidence: Medium
Reason: The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,Medium,"The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,https://openlibrary.org/search.json?q=Brachiosaurus,Coloring Book,animailloverit cor,2020,337,eng,'9798634179650,/works/OL30585655W,,,0.0001,1.1117,1.2372,0.3877,0.0009,2.7376
25-04-2026 15:59,/tmp/gradio/511daabe8b7bdc74953d9b8fdec41b30e453bd14fc028027921ec713f59dce8a/dinosaur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Brachiosaurus
Confidence: Medium
Reason: The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,Medium,"The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,https://openlibrary.org/search.json?q=Brachiosaurus,Brachiosaurus,Rupert Matthews,1990,1,eng,'1854850040,/works/OL2727581W,,,0.0001,1.1117,1.2372,0.3877,0.0009,2.7376
25-04-2026 15:59,/tmp/gradio/511daabe8b7bdc74953d9b8fdec41b30e453bd14fc028027921ec713f59dce8a/dinosaur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Brachiosaurus
Confidence: Medium
Reason: The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,Medium,"The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,https://openlibrary.org/search.json?q=Brachiosaurus,Brachiosaurus,Rupert Matthews,2003,6,eng,'9780431166223,/works/OL2727582W,,,0.0001,1.1117,1.2372,0.3877,0.0009,2.7376
25-04-2026 15:59,/tmp/gradio/511daabe8b7bdc74953d9b8fdec41b30e453bd14fc028027921ec713f59dce8a/dinosaur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Brachiosaurus
Confidence: Medium
Reason: The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,Medium,"The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,https://openlibrary.org/search.json?q=Brachiosaurus,Brachiosaurus,"Catherine Veitch, Louise Forshaw",2020,3,eng,'9781499484922,/works/OL22167418W,,,0.0001,1.1117,1.2372,0.3877,0.0009,2.7376
25-04-2026 15:59,/tmp/gradio/511daabe8b7bdc74953d9b8fdec41b30e453bd14fc028027921ec713f59dce8a/dinosaur.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Brachiosaurus
Confidence: Medium
Reason: The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,Medium,"The image shows a long-necked sauropod dinosaur with a very tall front body and long tail, resembling Brachiosaurus.",Brachiosaurus,https://openlibrary.org/search.json?q=Brachiosaurus,Brachiosaurus,Daniel Nunn,2007,6,eng,'9780431184500,/works/OL21292562W,,,0.0001,1.1117,1.2372,0.3877,0.0009,2.7376
25-04-2026 16:00,/tmp/gradio/ae56edbb936ea0594f7867778aa107525ead9b27bc180a4227e20903cc9e087c/gita.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: श्रीमद्भगवद्गीता
Confidence: High
Reason: The book cover prominently shows the title “श्रीमद्भगवद्गीता” in Devanagari script.",श्रीमद्भगवद्गीता,High,The book cover prominently shows the title “श्रीमद्भगवद्गीता” in Devanagari script.,श्रीमद्भगवद्गीता,https://openlibrary.org/search.json?q=%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AE%E0%A4%A6%E0%A5%8D%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%A6%E0%A5%8D%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,श्रीमद्भगवद्गीता श्रीमत् कोंकणी संपूर्ण रामायणामृतसार ,नरहरि विठ्ठल प्रभु,1979,1,kok,N/A,/works/OL43344870W,,,0.0001,1.5351,0.7089,0.4032,0.0009,2.6482
25-04-2026 16:00,/tmp/gradio/ae56edbb936ea0594f7867778aa107525ead9b27bc180a4227e20903cc9e087c/gita.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: श्रीमद्भगवद्गीता
Confidence: High
Reason: The book cover prominently shows the title “श्रीमद्भगवद्गीता” in Devanagari script.",श्रीमद्भगवद्गीता,High,The book cover prominently shows the title “श्रीमद्भगवद्गीता” in Devanagari script.,श्रीमद्भगवद्गीता,https://openlibrary.org/search.json?q=%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AE%E0%A4%A6%E0%A5%8D%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%A6%E0%A5%8D%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,Hindi Gita Kavya,Yash Pal Singh,2020,1,,'1647333229,/works/OL24767871W,,,0.0001,1.5351,0.7089,0.4032,0.0009,2.6482
25-04-2026 16:01,/tmp/gradio/ca7f010588e875f81def43adda7a1addc0c81db47eb2f4e74b3182baa1d56630/gita1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Bhagavad Gita
Confidence: High
Reason: The book cover clearly shows the title “Bhagavad Gita.”",Bhagavad Gita,High,The book cover clearly shows the title “Bhagavad Gita.”,Bhagavad Gita,https://openlibrary.org/search.json?q=Bhagavad+Gita,Bhagavad-Gita,Vyasa,1944,37,"hin, dut, eng, san",'0874810434,/works/OL264706W,,,0.0001,0.8837,0.7869,0.4891,0.0015,2.1612
25-04-2026 16:01,/tmp/gradio/ca7f010588e875f81def43adda7a1addc0c81db47eb2f4e74b3182baa1d56630/gita1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Bhagavad Gita
Confidence: High
Reason: The book cover clearly shows the title “Bhagavad Gita.”",Bhagavad Gita,High,The book cover clearly shows the title “Bhagavad Gita.”,Bhagavad Gita,https://openlibrary.org/search.json?q=Bhagavad+Gita,The Bhagavad gita,Juan Mascaró,2003,1,eng,'0140449183,/works/OL18334989W,,,0.0001,0.8837,0.7869,0.4891,0.0015,2.1612
25-04-2026 16:01,/tmp/gradio/ca7f010588e875f81def43adda7a1addc0c81db47eb2f4e74b3182baa1d56630/gita1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Bhagavad Gita
Confidence: High
Reason: The book cover clearly shows the title “Bhagavad Gita.”",Bhagavad Gita,High,The book cover clearly shows the title “Bhagavad Gita.”,Bhagavad Gita,https://openlibrary.org/search.json?q=Bhagavad+Gita,The Bhagavad-Gita,Edwin Arnold,2002,4,eng,'1419153994,/works/OL194621W,,,0.0001,0.8837,0.7869,0.4891,0.0015,2.1612
25-04-2026 16:01,/tmp/gradio/ca7f010588e875f81def43adda7a1addc0c81db47eb2f4e74b3182baa1d56630/gita1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Bhagavad Gita
Confidence: High
Reason: The book cover clearly shows the title “Bhagavad Gita.”",Bhagavad Gita,High,The book cover clearly shows the title “Bhagavad Gita.”,Bhagavad Gita,https://openlibrary.org/search.json?q=Bhagavad+Gita,Shrimad Bhagvat,Karsandas Manek,1991,1,"eng, san",N/A,/works/OL10617761W,,,0.0001,0.8837,0.7869,0.4891,0.0015,2.1612
25-04-2026 16:01,/tmp/gradio/ca7f010588e875f81def43adda7a1addc0c81db47eb2f4e74b3182baa1d56630/gita1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Bhagavad Gita
Confidence: High
Reason: The book cover clearly shows the title “Bhagavad Gita.”",Bhagavad Gita,High,The book cover clearly shows the title “Bhagavad Gita.”,Bhagavad Gita,https://openlibrary.org/search.json?q=Bhagavad+Gita,Bhagavad Gītā,Antonio T. De Nicolas,1990,1,eng,'9780892540181,/works/OL17910458W,,,0.0001,0.8837,0.7869,0.4891,0.0015,2.1612
25-04-2026 16:02,/tmp/gradio/2ac83e1e434ee09320a0f7b970ac231b1220fad3072ffb8dfc4960517095646a/gwaliorfort.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Mehrangarh Fort
Confidence: High
Reason: The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,High,"The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,https://openlibrary.org/search.json?q=Mehrangarh+Fort,"Unravelling the mysterious diagram in the form of chakras (sacred circles) in Mehrangarh Fort, Jodhpur",R. Kannan,2009,3,eng,N/A,/works/OL5862332W,,,0.0001,1.9817,0.6182,0.3809,0.0008,2.9817
25-04-2026 16:02,/tmp/gradio/2ac83e1e434ee09320a0f7b970ac231b1220fad3072ffb8dfc4960517095646a/gwaliorfort.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Mehrangarh Fort
Confidence: High
Reason: The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,High,"The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,https://openlibrary.org/search.json?q=Mehrangarh+Fort,"Unravelling the mysterious diagram in the form of chakras (sacred circles) in Mehrangarh Fort, Jodhpur",R. Kannan,2009,1,eng,N/A,/works/OL18583088W,,,0.0001,1.9817,0.6182,0.3809,0.0008,2.9817
25-04-2026 16:02,/tmp/gradio/2ac83e1e434ee09320a0f7b970ac231b1220fad3072ffb8dfc4960517095646a/gwaliorfort.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Mehrangarh Fort
Confidence: High
Reason: The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,High,"The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,https://openlibrary.org/search.json?q=Mehrangarh+Fort,Mehrangarh,G. H. R. Tillotson,2010,1,eng,'9788191047103,/works/OL23222276W,,,0.0001,1.9817,0.6182,0.3809,0.0008,2.9817
25-04-2026 16:02,/tmp/gradio/2ac83e1e434ee09320a0f7b970ac231b1220fad3072ffb8dfc4960517095646a/gwaliorfort.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Mehrangarh Fort
Confidence: High
Reason: The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,High,"The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,https://openlibrary.org/search.json?q=Mehrangarh+Fort,"Jodhapura kā aitihāsika durga, Meharānagaṛha",Jahūrakhāṃ Mehara,2007,1,hin,N/A,/works/OL12371188W,,,0.0001,1.9817,0.6182,0.3809,0.0008,2.9817
25-04-2026 16:02,/tmp/gradio/2ac83e1e434ee09320a0f7b970ac231b1220fad3072ffb8dfc4960517095646a/gwaliorfort.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Mehrangarh Fort
Confidence: High
Reason: The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,High,"The image shows the distinctive massive sandstone fort complex in Jodhpur, India.",Mehrangarh Fort,https://openlibrary.org/search.json?q=Mehrangarh+Fort,Rajput arms & armour,"Robert Elgood, India) Mehrangarh Museum Trust (Jodhpur",2017,1,eng,'938528570X,/works/OL43008996W,,,0.0001,1.9817,0.6182,0.3809,0.0008,2.9817
25-04-2026 16:03,/tmp/gradio/8a02a9c9dcca15cceaf904db1f9d232b113406c96192282355ee8379f7071ae9/hanuman.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Hanuman
Confidence: High
Reason: The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.",Hanuman,High,The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.,Hanuman,https://openlibrary.org/search.json?q=Hanuman,"Ramayana, a Holy Bible of India","Vālmīki, Robert P. Goldman, Rosalind Lefeber, Sheldon I. Pollock",1823,110,"tam, fin, mal, ori, rus",'0814767168,/works/OL308980W,,,0.0001,1.1407,1.1795,0.8412,0.0009,3.1624
25-04-2026 16:03,/tmp/gradio/8a02a9c9dcca15cceaf904db1f9d232b113406c96192282355ee8379f7071ae9/hanuman.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Hanuman
Confidence: High
Reason: The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.",Hanuman,High,The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.,Hanuman,https://openlibrary.org/search.json?q=Hanuman,Hanuman,D. Pattanaik,2001,1,eng,'9788187111474,/works/OL9094886W,,,0.0001,1.1407,1.1795,0.8412,0.0009,3.1624
25-04-2026 16:03,/tmp/gradio/8a02a9c9dcca15cceaf904db1f9d232b113406c96192282355ee8379f7071ae9/hanuman.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Hanuman
Confidence: High
Reason: The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.",Hanuman,High,The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.,Hanuman,https://openlibrary.org/search.json?q=Hanuman,Hanumān,Unknown,1996,1,awa,N/A,/works/OL23634018W,,,0.0001,1.1407,1.1795,0.8412,0.0009,3.1624
25-04-2026 16:03,/tmp/gradio/8a02a9c9dcca15cceaf904db1f9d232b113406c96192282355ee8379f7071ae9/hanuman.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Hanuman
Confidence: High
Reason: The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.",Hanuman,High,The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.,Hanuman,https://openlibrary.org/search.json?q=Hanuman,Hanuman,Svatopluk Čech,1940,1,cze,N/A,/works/OL11188608W,,,0.0001,1.1407,1.1795,0.8412,0.0009,3.1624
25-04-2026 16:03,/tmp/gradio/8a02a9c9dcca15cceaf904db1f9d232b113406c96192282355ee8379f7071ae9/hanuman.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Hanuman
Confidence: High
Reason: The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.",Hanuman,High,The image shows the Hindu deity Hanuman in a classic heroic pose with a mace and devotional iconography.,Hanuman,https://openlibrary.org/search.json?q=Hanuman,Hanuman Sangrah,"Anand PRAJAPATI, Tulsi Das",2020,1,eng,'1658370589,/works/OL34502336W,,,0.0001,1.1407,1.1795,0.8412,0.0009,3.1624
25-04-2026 16:04,/tmp/gradio/d8058fe034cae6bd08a44176fcc68d33ac64c5857f36265948e843e1362d3322/india.png,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Flag of India
Confidence: High
Reason: The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.",Flag of India,High,The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.,Flag of India,https://openlibrary.org/search.json?q=Flag+of+India,Military flags of India,Uma Prasad Thapliyal,2011,1,eng,'9788176467421,/works/OL16450062W,,,0.0001,1.8292,0.9275,0.4835,0.0009,3.2412
25-04-2026 16:04,/tmp/gradio/d8058fe034cae6bd08a44176fcc68d33ac64c5857f36265948e843e1362d3322/india.png,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Flag of India
Confidence: High
Reason: The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.",Flag of India,High,The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.,Flag of India,https://openlibrary.org/search.json?q=Flag+of+India,The Dhvaja : Standards And Flags Of India,Unknown,N/A,1,,N/A,/works/OL34555917W,,,0.0001,1.8292,0.9275,0.4835,0.0009,3.2412
25-04-2026 16:04,/tmp/gradio/d8058fe034cae6bd08a44176fcc68d33ac64c5857f36265948e843e1362d3322/india.png,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Flag of India
Confidence: High
Reason: The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.",Flag of India,High,The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.,Flag of India,https://openlibrary.org/search.json?q=Flag+of+India,"The dhvaja, standards and flags of India",Uma Prasad Thapliyal,1983,1,eng,N/A,/works/OL3435131W,,,0.0001,1.8292,0.9275,0.4835,0.0009,3.2412
25-04-2026 16:04,/tmp/gradio/d8058fe034cae6bd08a44176fcc68d33ac64c5857f36265948e843e1362d3322/india.png,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Flag of India
Confidence: High
Reason: The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.",Flag of India,High,The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.,Flag of India,https://openlibrary.org/search.json?q=Flag+of+India,The Wheel Flag of India,Vasudeva Sharana Agrawala,1964,1,eng,N/A,/works/OL311060W,,,0.0001,1.8292,0.9275,0.4835,0.0009,3.2412
25-04-2026 16:04,/tmp/gradio/d8058fe034cae6bd08a44176fcc68d33ac64c5857f36265948e843e1362d3322/india.png,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Flag of India
Confidence: High
Reason: The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.",Flag of India,High,The image shows the distinctive tricolor design with the blue Ashoka Chakra in the center.,Flag of India,https://openlibrary.org/search.json?q=Flag+of+India,The Wheel Flag of India,Vasudeva S. Agrawala,1964,1,eng,N/A,/works/OL38720689W,,,0.0001,1.8292,0.9275,0.4835,0.0009,3.2412
25-04-2026 16:06,/tmp/gradio/248cf9c494d15d8b1d340c9a975f399bc25a1cc0fb86eb1331a3bebb6ffdc3b4/india1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Languages of India
Confidence: High
Reason: The image is a map of India labeled with major regional languages.",Languages of India,High,The image is a map of India labeled with major regional languages.,Languages of India,https://openlibrary.org/search.json?q=Languages+of+India,Book of common prayer,"Church of England, J. A. Maurault",1537,545,"gre, und, moh, grc, wel",'9780854020911,/works/OL769120W,,,0.0001,1.2793,0.6432,0.7925,0.0012,2.7163
25-04-2026 16:06,/tmp/gradio/248cf9c494d15d8b1d340c9a975f399bc25a1cc0fb86eb1331a3bebb6ffdc3b4/india1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Languages of India
Confidence: High
Reason: The image is a map of India labeled with major regional languages.",Languages of India,High,The image is a map of India labeled with major regional languages.,Languages of India,https://openlibrary.org/search.json?q=Languages+of+India,The Merchant of Venice,William Shakespeare,1600,818,"gre, fin, tsn, chi, dan",'8475670369,/works/OL258758W,,,0.0001,1.2793,0.6432,0.7925,0.0012,2.7163
25-04-2026 16:06,/tmp/gradio/248cf9c494d15d8b1d340c9a975f399bc25a1cc0fb86eb1331a3bebb6ffdc3b4/india1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Languages of India
Confidence: High
Reason: The image is a map of India labeled with major regional languages.",Languages of India,High,The image is a map of India labeled with major regional languages.,Languages of India,https://openlibrary.org/search.json?q=Languages+of+India,"Ramayana, a Holy Bible of India","Vālmīki, Robert P. Goldman, Rosalind Lefeber, Sheldon I. Pollock",1823,110,"tam, fin, mal, ori, rus",'0814767168,/works/OL308980W,,,0.0001,1.2793,0.6432,0.7925,0.0012,2.7163
25-04-2026 16:06,/tmp/gradio/248cf9c494d15d8b1d340c9a975f399bc25a1cc0fb86eb1331a3bebb6ffdc3b4/india1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Languages of India
Confidence: High
Reason: The image is a map of India labeled with major regional languages.",Languages of India,High,The image is a map of India labeled with major regional languages.,Languages of India,https://openlibrary.org/search.json?q=Languages+of+India,Narrative of the life of Frederick Douglass,Frederick Douglass,1845,1032,"eng, spa, und",'9781613060117,/works/OL69178W,,,0.0001,1.2793,0.6432,0.7925,0.0012,2.7163
